tiempo,evento,token,saldo_vendedor,extra,scenario
26458.71782195793,mint,T263,101389.65348630771,,scenario_00000
26459.08501089343,mint,T264,101339.65348630771,,scenario_00000
26539.559657659793,mint,T265,101289.65348630771,,scenario_00000
26710.114640276523,compra_exitosa,T237,102398.01445169825,1980.0735609751143,scenario_00000
26710.62167934564,mint,T266,102348.01445169825,,scenario_00000
26790.2645746737,compra_exitosa,T28,103567.06001427925,1476.577901492331,scenario_00000
26796.253920008305,compra_exitosa,T164,104457.92097054991,2919.562238539214,scenario_00000
26849.738332630906,actualizacion_precio,T200,104457.92097054991,840.8595352503712,scenario_00000
26929.693193219002,compra_exitosa,T135,105335.11556863754,2376.9208800536326,scenario_00000
27035.6780557336,compra_exitosa,T108,106432.16795063886,1699.4097743365944,scenario_00000
27036.107255283296,mint,T267,106382.16795063886,,scenario_00000
27060.935354768655,burn_token,T239,106382.16795063886,,scenario_00000
27061.406491773425,mint,T268,106332.16795063886,,scenario_00000
27064.687888126726,mint,T269,106282.16795063886,,scenario_00000
27079.20433640378,compra_exitosa,T147,107350.63217079437,3012.4476066704383,scenario_00000
27079.678481937368,mint,T270,107300.63217079437,,scenario_00000
27138.95440862738,mint,T271,107250.63217079437,,scenario_00000
27139.18309783618,mint,T272,107200.63217079437,,scenario_00000
27203.84184550668,mint,T273,107150.63217079437,,scenario_00000
27283.77717473243,compra_exitosa,T257,107930.75157513237,2093.3854638633284,scenario_00000
27284.246061504422,mint,T274,107880.75157513237,,scenario_00000
27284.49011385189,mint,T275,107830.75157513237,,scenario_00000
27289.808121218914,compra_exitosa,T145,108782.0390367559,2678.4224848401705,scenario_00000
27295.122849274783,compra_exitosa,T80,109719.76908477384,2478.3551092928055,scenario_00000
27295.65787178746,mint,T276,109669.76908477384,,scenario_00000
27296.134626142797,mint,T277,109619.76908477384,,scenario_00000
27376.568205447395,mint,T278,109569.76908477384,,scenario_00000
27456.52306824355,compra_exitosa,T212,110524.3946539202,2535.4289226567926,scenario_00000
27461.838284723297,compra_exitosa,T70,111627.64117997531,1948.2934887418444,scenario_00000
27462.351187218916,mint,T279,111577.64117997531,,scenario_00000
27541.51115198702,compra_exitosa,T132,112581.16753517248,2177.0782769639823,scenario_00000
27641.52356036009,compra_exitosa,T113,113704.94916636983,2858.3465296823433,scenario_00000
27641.749104843482,mint,T280,113654.94916636983,,scenario_00000
28028.132052453147,mint,T281,113604.94916636983,,scenario_00000
28028.511606825796,mint,T282,113554.94916636983,,scenario_00000
28451.54465633436,mint,T283,113504.94916636983,,scenario_00000
28531.751004949634,mint,T284,113454.94916636983,,scenario_00000
28534.26415763799,mint,T285,113404.94916636983,,scenario_00000
28534.62612733908,mint,T286,113354.94916636983,,scenario_00000
28535.115523528973,mint,T287,113304.94916636983,,scenario_00000
29038.24876052293,compra_exitosa,T161,114314.51121095876,1287.6248677830988,scenario_00000
29131.640957873027,mint,T288,114264.51121095876,,scenario_00000
29211.59582237589,compra_exitosa,T274,115207.39331198049,1979.4356140049108,scenario_00000
29211.874523393282,mint,T289,115157.39331198049,,scenario_00000
29468.80392854313,actualizacion_precio,T281,115157.39331198049,1147.6540349725897,scenario_00000
29569.244592496234,compra_exitosa,T275,116214.6515901161,2563.7828312307374,scenario_00000
29649.19934171316,compra_exitosa,T119,117187.7421463232,2172.6195012155704,scenario_00000
29729.201117728087,mint,T290,117137.7421463232,,scenario_00000
29729.72647131087,mint,T291,117087.7421463232,,scenario_00000
29730.03941779667,mint,T292,117037.7421463232,,scenario_00000
29730.46527391281,mint,T293,116987.7421463232,,scenario_00000
29731.00272524326,mint,T294,116937.7421463232,,scenario_00000
29832.454793141365,compra_exitosa,T85,117730.99793631921,2705.2184126307525,scenario_00000
29832.690656085353,mint,T295,117680.99793631921,,scenario_00000
29913.00315099938,mint,T296,117630.99793631921,,scenario_00000
29913.306314218207,mint,T297,117580.99793631921,,scenario_00000
29993.607647811456,mint,T298,117530.99793631921,,scenario_00000
30087.632523775683,mint,T299,117480.99793631921,,scenario_00000
30090.809612098605,mint,T300,117430.99793631921,,scenario_00000
30091.329264579024,mint,T301,117380.99793631921,,scenario_00000
30337.586524387105,mint,T302,117330.99793631921,,scenario_00000
30590.95490343035,mint,T303,117280.99793631921,,scenario_00000
30591.189085779577,mint,T304,117230.99793631921,,scenario_00000
30632.58992694239,compra_exitosa,T169,118259.09436841102,1935.5811068593182,scenario_00000
30632.973960099895,mint,T305,118209.09436841102,,scenario_00000
30633.33205648794,mint,T306,118159.09436841102,,scenario_00000
30733.838409398817,actualizacion_precio,T234,118159.09436841102,912.8866235962483,scenario_00000
30739.444081266418,mint,T307,118109.09436841102,,scenario_00000
30819.39877070225,compra_exitosa,T188,119096.0598538123,2288.782771876877,scenario_00000
30819.936245597957,mint,T308,119046.0598538123,,scenario_00000
30820.165776974838,mint,T309,118996.0598538123,,scenario_00000
31065.534580461914,mint,T310,118946.0598538123,,scenario_00000
31274.328031566398,mint,T311,118896.0598538123,,scenario_00000
31274.853021621188,mint,T312,118846.0598538123,,scenario_00000
31335.94447228454,mint,T313,118796.0598538123,,scenario_00000
31415.898848860274,compra_exitosa,T200,119636.91938906268,2361.2932604635143,scenario_00000
31502.484501977167,compra_exitosa,T277,120572.22571129212,2799.7378673060507,scenario_00000
31502.715981383317,mint,T314,120522.22571129212,,scenario_00000
31503.17147973462,mint,T315,120472.22571129212,,scenario_00000
31503.696834012037,mint,T316,120422.22571129212,,scenario_00000
31504.1995660079,mint,T317,120372.22571129212,,scenario_00000
31584.1544305313,compra_exitosa,T67,121422.72443919016,2153.591707783245,scenario_00000
31660.72005669129,mint,T318,121372.72443919016,,scenario_00000
31740.67490286537,compra_exitosa,T268,122409.93757829948,2219.2644982943057,scenario_00000
31862.32410990734,mint,T319,122359.93757829948,,scenario_00000
31999.079692441494,compra_exitosa,T64,123312.74439172054,1584.2897366708557,scenario_00000
31999.551026104313,mint,T320,123262.74439172054,,scenario_00000
31999.815664269052,mint,T321,123212.74439172054,,scenario_00000
32070.256757247364,compra_exitosa,T299,124073.54475800174,2878.1064557801674,scenario_00000
32219.225414621622,compra_exitosa,T302,125066.38463206033,2461.577816145592,scenario_00000
32493.0539025949,compra_exitosa,T218,126062.42911667467,1378.6479053420471,scenario_00000
32720.30216406014,burn_token,T308,126062.42911667467,,scenario_00000
33093.42230796938,actualizacion_precio,T234,126062.42911667467,835.4601253043108,scenario_00000
33099.28016937899,compra_exitosa,T107,126797.33213583537,2151.3884212388675,scenario_00000
33099.814222505316,mint,T322,126747.33213583537,,scenario_00000
33105.12902236103,compra_exitosa,T246,127710.29979897564,1952.0288273567157,scenario_00000
33110.44636875935,compra_exitosa,T305,128801.93256644589,2157.250206927968,scenario_00000
33194.84933749367,mint,T323,128751.93256644589,,scenario_00000
33195.14166488482,mint,T324,128701.93256644589,,scenario_00000
33360.26622862661,mint,T325,128651.93256644589,,scenario_00000
33440.46833470944,mint,T326,128601.93256644589,,scenario_00000
33440.86123925363,mint,T327,128551.93256644589,,scenario_00000
33523.06145762757,mint,T328,128501.93256644589,,scenario_00000
33523.43375614695,mint,T329,128451.93256644589,,scenario_00000
33891.101485175706,mint,T330,128401.93256644589,,scenario_00000
34054.12067945489,mint,T331,128351.93256644589,,scenario_00000
34265.95902273647,compra_exitosa,T307,129392.27156878129,2746.970532098715,scenario_00000
34385.79325812636,compra_exitosa,T247,130308.91567005336,2444.6616268934854,scenario_00000
34386.1362774281,mint,T332,130258.91567005336,,scenario_00000
34466.3202401176,mint,T333,130208.91567005336,,scenario_00000
34543.65312947107,mint,T334,130158.91567005336,,scenario_00000
34686.92420798345,mint,T335,130108.91567005336,,scenario_00000
34932.250113817165,compra_exitosa,T208,131223.84300268194,2615.6011204060032,scenario_00000
35255.230967435666,mint,T336,131173.84300268194,,scenario_00000
35415.678433416375,mint,T337,131123.84300268194,,scenario_00000
35421.008816949594,compra_exitosa,T115,132186.1279959167,2073.923413813444,scenario_00000
35421.42771667446,mint,T338,132136.1279959167,,scenario_00000
35444.72603328356,mint,T339,132086.1279959167,,scenario_00000
35500.1191819612,compra_exitosa,T254,133073.02415521682,1556.4633118881093,scenario_00000
35579.98042592496,compra_exitosa,T327,134012.8873908217,2165.3404247009576,scenario_00000
35580.507542968655,mint,T340,133962.8873908217,,scenario_00000
35656.672200564455,mint,T341,133912.8873908217,,scenario_00000
35657.13272147099,mint,T342,133862.8873908217,,scenario_00000
35657.67087375419,mint,T343,133812.8873908217,,scenario_00000
35802.494201189904,compra_exitosa,T326,134796.96500301204,2891.8666646913152,scenario_00000
35802.90532258116,mint,T344,134746.96500301204,,scenario_00000
35803.303487076446,mint,T345,134696.96500301204,,scenario_00000
35962.87417216916,mint,T346,134646.96500301204,,scenario_00000
35963.114629186486,mint,T347,134596.96500301204,,scenario_00000
35963.65276422959,mint,T348,134546.96500301204,,scenario_00000
36336.87392723377,mint,T349,134496.96500301204,,scenario_00000
36526.51265410038,compra_exitosa,T284,135446.73943139263,1696.530314390835,scenario_00000
36730.83279108112,actualizacion_precio,T273,135446.73943139263,866.8767046442222,scenario_00000
36920.43730603115,compra_exitosa,T265,136492.41475330802,2924.409101527677,scenario_00000
37000.28781266507,compra_exitosa,T43,137539.7980453992,1443.4628486152278,scenario_00000
37129.7133381707,actualizacion_precio,T304,137539.7980453992,1008.1829358547565,scenario_00000
37281.99052869332,compra_exitosa,T86,138621.14900899926,1874.1486924639219,scenario_00000
37427.81809887253,burn_token,T271,138621.14900899926,,scenario_00000
37696.39736376375,actualizacion_precio,T240,138621.14900899926,1053.6509843570404,scenario_00000
37726.98299445109,actualizacion_precio,T294,138621.14900899926,910.1532018208962,scenario_00000
38536.37080872453,mint,T350,138571.14900899926,,scenario_00000
38536.616727967754,mint,T351,138521.14900899926,,scenario_00000
38586.89379143933,burn_token,T124,138521.14900899926,,scenario_00000
38674.18086104502,mint,T352,138471.14900899926,,scenario_00000
38752.63711669981,compra_exitosa,T336,139327.5871261779,2167.856671121951,scenario_00000
38779.92695283469,mint,T353,139277.5871261779,,scenario_00000
38877.40455601249,actualizacion_precio,T75,139277.5871261779,985.5912444278384,scenario_00000
70.04016587698133,mint,T0,4950.0,,scenario_00001
458.6901775022959,mint,T1,4900.0,,scenario_00001
563.6770274142648,compra_exitosa,T1,6049.072613684995,1685.6764891352577,scenario_00001
571.8166879959647,mint,T2,5999.072613684995,,scenario_00001
577.1315053597065,compra_exitosa,T2,6928.396937963177,2142.9339671942566,scenario_00001
577.6435053442215,mint,T3,6878.396937963177,,scenario_00001
657.5943232923877,compra_exitosa,T0,7857.052650870156,2448.6436480416164,scenario_00001
657.9881553440963,mint,T4,7807.052650870156,,scenario_00001
783.2552915947216,compra_exitosa,T3,8807.357252885497,1384.599983697719,scenario_00001
783.5720802420639,mint,T5,8757.357252885497,,scenario_00001
783.9104920387747,mint,T6,8707.357252885497,,scenario_00001
784.4090278636994,mint,T7,8657.357252885497,,scenario_00001
789.7237544650934,compra_exitosa,T5,9634.880712696227,1763.0468598622447,scenario_00001
789.9467589400982,mint,T8,9584.880712696227,,scenario_00001
803.2902664432462,mint,T9,9534.880712696227,,scenario_00001
803.5476797067936,mint,T10,9484.880712696227,,scenario_00001
813.4984368464645,compra_exitosa,T7,10560.796228726493,1917.1950518418873,scenario_00001
813.730435382837,mint,T11,10510.796228726493,,scenario_00001
1188.0312113151103,compra_exitosa,T10,11398.933085906612,2034.0374158543402,scenario_00001
1221.973875857465,actualizacion_precio,T9,11398.933085906612,1171.1708480142343,scenario_00001
1258.4539143524473,mint,T12,11348.933085906612,,scenario_00001
1258.9905430768706,mint,T13,11298.933085906612,,scenario_00001
1259.4946767641,mint,T14,11248.933085906612,,scenario_00001
1259.844403610401,mint,T15,11198.933085906612,,scenario_00001
1281.0072945083275,burn_token,T8,11198.933085906612,,scenario_00001
1364.314141651075,mint,T16,11148.933085906612,,scenario_00001
1604.1758825408342,compra_exitosa,T15,12036.850849354574,1839.5105212005362,scenario_00001
1998.2899006787577,mint,T17,11986.850849354574,,scenario_00001
2008.9914869304455,compra_exitosa,T16,13202.581670681124,1579.6000365236457,scenario_00001
2014.3062135351947,compra_exitosa,T14,14316.814316134958,1279.5605242578013,scenario_00001
2014.6149227879305,mint,T18,14266.814316134958,,scenario_00001
2094.569776427548,compra_exitosa,T12,15295.303305392177,1500.4010685359074,scenario_00001
2094.8155073583976,mint,T19,15245.303305392177,,scenario_00001
2259.9665079499587,compra_exitosa,T13,16266.012691615473,2427.5120723893224,scenario_00001
2330.844926999527,mint,T20,16216.012691615473,,scenario_00001
2532.751812227532,actualizacion_precio,T4,16216.012691615473,1045.5887772081608,scenario_00001
2538.603953264028,mint,T21,16166.012691615473,,scenario_00001
2539.1116328729554,mint,T22,16116.012691615473,,scenario_00001
2539.6029364959722,mint,T23,16066.012691615473,,scenario_00001
2619.557799012231,compra_exitosa,T18,16968.85128776441,1712.9799632428549,scenario_00001
2675.5997041232963,mint,T24,16918.85128776441,,scenario_00001
2682.837600892937,compra_exitosa,T11,17976.78043772452,1471.9067127304259,scenario_00001
2724.943317828581,mint,T25,17926.78043772452,,scenario_00001
2725.478981363785,mint,T26,17876.78043772452,,scenario_00001
2741.8463513241086,mint,T27,17826.78043772452,,scenario_00001
2816.576885161597,burn_token,T20,17826.78043772452,,scenario_00001
2816.859064785785,mint,T28,17776.78043772452,,scenario_00001
2817.379259640673,mint,T29,17726.78043772452,,scenario_00001
2998.5417308157325,mint,T30,17676.78043772452,,scenario_00001
2999.0608739828504,mint,T31,17626.78043772452,,scenario_00001
2999.5450693394127,mint,T32,17576.78043772452,,scenario_00001
3093.5224297888003,compra_exitosa,T19,18630.44571297725,2474.397960615667,scenario_00001
3593.8307005665556,actualizacion_precio,T6,18630.44571297725,1039.9687951752642,scenario_00001
3594.343734088582,mint,T33,18580.44571297725,,scenario_00001
3594.600624916794,mint,T34,18530.44571297725,,scenario_00001
3754.8905296779158,mint,T35,18480.44571297725,,scenario_00001
3864.0489890230256,compra_exitosa,T34,19604.274020120614,2691.2904557558777,scenario_00001
4092.762083214397,compra_exitosa,T26,20555.892906966503,2328.9780987598465,scenario_00001
4195.851710544555,actualizacion_precio,T9,20555.892906966503,986.1544016016226,scenario_00001
4196.074496174032,mint,T36,20505.892906966503,,scenario_00001
4216.952916170605,mint,T37,20455.892906966503,,scenario_00001
4217.2069435385565,mint,T38,20405.892906966503,,scenario_00001
4217.614551918113,mint,T39,20355.892906966503,,scenario_00001
4217.863996805832,mint,T40,20305.892906966503,,scenario_00001
4282.006235210645,compra_exitosa,T21,21522.39314145661,1908.5921446441105,scenario_00001
4282.228974352293,mint,T41,21472.39314145661,,scenario_00001
4367.49854888397,compra_exitosa,T9,22458.547543058234,1660.6413575113695,scenario_00001
4447.453413462014,compra_exitosa,T40,23603.19793665289,2147.075801635079,scenario_00001
4480.485007634866,burn_token,T32,23603.19793665289,,scenario_00001
4646.850125630215,compra_exitosa,T28,24633.61055371987,2746.7211159880517,scenario_00001
